DatasetName,Target,Pipeline,EvaluationMetric,Time,Size,Website
classast - pha,class,"LOF,nor_null,fea_null,imp_null,dup_null,out_null,RF_REG",0.0084183333333333,0.5809879302978516,"(1748, 12)",https
classification_in_asteroseismology,POP,"imp_null,LOF,fea_null,imp_null,dup_null,out_null,RF_REG",0.0154132450331125,0.3279991149902344,"(1001, 4)",https
classification_in_asteroseismology_epsilon,epsilon,"imp_null,LOF,fea_null,imp_null,dup_null,out_null,RF_REG",916.1382854304636,0.2619855403900146,"(1001, 4)",https
Covid Dataset,COVID-19,"OE,MM,imp_null,imp_null,dup_null,out_null,RF_REG",0.0113284812133488,1.3129520416259766,"(5434, 21)",https
CTG,NSP,"OE,ZS,imp_null,imp_null,dup_null,out_null,RF_REG",0.0064239436619718,1.0129821300506592,"(2129, 40)",https
CTG_class,CLASS,"ZS,imp_null,fea_null,imp_null,dup_null,out_null,RF_REG",0.0105058823529412,0.5379829406738281,"(2129, 40)",https
CTG_Variance,Variance,"MEDIAN,OE,ZS,imp_null,dup_null,out_null,RF_REG",106.493723943662,3.3390040397644043,"(2129, 40)",https
CTG_Median,Median,"imp_null,OE,ZS,imp_null,dup_null,out_null,RF_REG",3.432300470588235,1.6660020351409912,"(2129, 40)",https
CTG_Mean,Mean,"imp_null,OE,ZS,imp_null,dup_null,out_null,RF_REG",5.477209882352942,3.4881045818328857,"(2129, 40)",https
Customer Segmentation,Segmentation,"DROP,LOF,OE,MM,dup_null,out_null,RF_REG",0.9765972889233152,1.963998556137085,"(8068, 11)",https
customerTargeting,target,"IQR,OE,DS,imp_null,dup_null,out_null,LASSO",0.513494925947697,0.5299923419952393,"(6620, 71)",https
Customertravel,ServicesOpted,"OE,ZS,imp_null,imp_null,dup_null,out_null,RF_REG",2.0119270434263035,0.2324199676513672,"(954, 7)",https
Customertravel_Target,Target,"imp_null,fea_null,OE,imp_null,dup_null,out_null,RF_REG",0.0606733520036871,0.4349911212921142,"(954, 7)",https
dementia_dataset,Group,"MF,OE,ED,ZS,dup_null,out_null,RF_REG",0.1412453333333333,0.3329870700836181,"(373, 15)",https
diabetes-dataset,Outcome,"imp_null,DS,imp_null,imp_null,dup_null,out_null,RF_REG",0.0717739999999999,1.0299925804138184,"(2000, 9)",https
Drug200,Drug,"BE,ZSB,dup_null,dup_null,dup_null,out_null,RF_REG",0.2337588235294118,0.2840838432312011,"(200, 6)",https
Drug200_Na_to_K,Na_to_K,"imp_null,BE,imp_null,imp_null,dup_null,out_null,OLS",733.6436636591401,0.0850892066955566,"(200, 6)",https
ECommerceShipping,ReachedonTime,"OE,ED,MM,imp_null,dup_null,out_null,RF_REG",0.1821422727272727,7.043618440628052,"(10999, 12)",https
ECommerceShipping_Weight_in_gms,Weight_in_gms,"OE,ED,MM,imp_null,dup_null,out_null,RF_REG",347771.930523,5.806995391845703,"(10999, 12)",https
ECommerceShipping_Discount_offered,Discount_offered,"BE,ZSB,dup_null,dup_null,dup_null,out_null,RF_REG",107.00399179580674,8.197537183761597,"(10999, 12)",https
ECommerceShipping_Customer_rating,Customer_rating,"BE,ZSB,dup_null,dup_null,dup_null,out_null,OLS",1.948041441946548,0.3960027694702148,"(10999, 12)",https
Employee Satisfaction Index,satisfied,"OE,ZSB,dup_null,dup_null,dup_null,out_null,LASSO",0.2437965912891335,0.1519975662231445,"(500, 14)",https
Employee Satisfaction Index_job_level,job_level,"AD,IQR,OE,imp_null,dup_null,out_null,OLS",0.0802080957464896,11.746100425720217,"(500, 14)",https
Employee Satisfaction Index_rating,rating,"OE,ZSB,dup_null,dup_null,dup_null,out_null,RF_REG",1.988155,0.6209957599639893,"(500, 14)",https
Employee Satisfaction Index_salary,salary,"OE,ZSB,dup_null,dup_null,dup_null,out_null,OLS",0.0100544979269023,0.0780019760131836,"(500, 14)",https
employee_attrition_train,Attrition,"OE,ZS,imp_null,imp_null,dup_null,out_null,LASSO",0.0956901109185875,0.1289865970611572,"(1029, 35)",https
employee_attrition_YearsAtCompany,YearsAtCompany,"imp_null,IQR,OE,MM,dup_null,out_null,RF_REG",2.679511811023622,1.474093675613403,"(1029, 35)",https
employee_attrition_MonthlyIncome,MonthlyIncome,"OE,ZS,imp_null,imp_null,dup_null,out_null,RF_REG",10148.490975816992,1.9110009670257568,"(1029, 35)",https
employee_attrition_HourlyRate,HourlyRate,"imp_null,IQR,OE,MM,dup_null,out_null,RF_REG",421.8392722627737,1.1979913711547852,"(1029, 35)",https
employee_attrition_YearsWithCurrManager,YearsWithCurrManager,"imp_null,IQR,OE,MM,dup_null,out_null,LASSO",2.642084782134098,0.0839710235595703,"(1029, 35)",https
FIC,Mortality,"OE,imp_null,imp_null,imp_null,dup_null,out_null,RF_REG",0.0147148648648648,0.189000129699707,"(368, 60)",https
FIC_Follow,Follow.Up,"imp_null,IQR,OE,MM,dup_null,out_null,LASSO",4.126639524290703,0.1789901256561279,"(368, 60)",https
FIC_num,num,"IQR,ZS,imp_null,dup_null,dup_null,out_null,RF_REG",0.2887542857142857,0.6860017776489258,"(368, 60)",https
FIC_BGR,BGR,"OE,imp_null,imp_null,imp_null,dup_null,out_null,RF_REG",7.942618918918916,0.5620105266571045,"(368, 60)",https
Go To College,will_go_to_college,"OE,ZS,imp_null,imp_null,dup_null,out_null,RF_REG",0.098688,0.4419848918914795,"(1000, 11)",https
Go To College_average_grades,average_grades,"OE,IQR,ZS,dup_null,dup_null,out_null,RF_REG",18166.315012060302,1.0900053977966309,"(1000, 11)",https
googleplaystore_reviews,Sentiment,"OE,MEAN,IQR,ZS,dup_null,out_null,RF_REG",0.0156286805626267,4.725543022155762,"(64295, 5)",https
Heart Attack Data Set,target,"IQR,ZS,dup_null,dup_null,dup_null,out_null,RF_REG",0.1292245283018868,0.1669976711273193,"(303, 14)",https
Heart Attack Data Set_thalach,thalach,"imp_null,imp_null,ZS,imp_null,dup_null,out_null,RF_REG",238.28393442622948,0.3620116710662842,"(303, 14)",https
Heart Attack Data Set_trestbps,trestbps,"imp_null,imp_null,LOF,dup_null,out_null,out_null,RF_REG",93.68149090909093,0.4520106315612793,"(303, 14)",https
Heart Attack Data Set_chol,chol,"imp_null,imp_null,LOF,dup_null,out_null,out_null,RF_REG",684.5928181818181,0.6550033092498779,"(303, 14)",https
Heart Attack Data Set_oldpeak,oldpeak,"imp_null,imp_null,LOF,dup_null,out_null,out_null,RF_REG",55.51197272727273,0.531005859375,"(303, 14)",https
Heart,HeartDisease,"IQR,OE,MM,dup_null,dup_null,out_null,OLS",0.1051178481314853,0.0360138416290283,"(918, 12)",https
Heart_RestingBP,RestingBP,"ZS,BE,imp_null,imp_null,dup_null,out_null,OLS",168.94937993211587,0.117999792098999,"(918, 12)",https
Heart_MaxHR,MaxHR,"IQR,OE,MM,dup_null,dup_null,out_null,OLS",365.2458987479073,0.0379962921142578,"(918, 12)",https
Heart_Cholesterol,Cholesterol,"OE,DS,imp_null,dup_null,out_null,out_null,OLS",3110.0097226855605,0.0580081939697265,"(918, 12)",https
Heart_Oldpeak,Oldpeak,"OE,DS,imp_null,dup_null,out_null,out_null,OLS",70.05690944192209,0.0449941158294677,"(918, 12)",https
heart_Disease_Oldpeak,oldpeak,"OE,DS,imp_null,dup_null,out_null,out_null,OLS",54.43129513647389,0.0579900741577148,"(303, 14)",https
heart_Disease_chol,chol,"LC,ZS,FE,dup_null,dup_null,out_null,RF_REG",1414.2089314959017,0.3245713710784912,"(303, 14)",https
heart_Disease_thalach,thalach,"IQR,OE,MM,dup_null,dup_null,out_null,RF_REG",210.12757894736845,0.6000072956085205,"(303, 14)",https
heart_Disease,target,"OE,DS,imp_null,dup_null,out_null,out_null,OLS",0.0817992101973132,0.0780005455017089,"(303, 14)",https
hmeq,BAD,"MEAN,OE,imp_null,dup_null,out_null,out_null,RF_REG",0.0731280783582089,1.7829804420471191,"(5652, 13)",https
hmeq_CLNO,CLNO,"OE,MEDIAN,IQR,dup_null,dup_null,out_null,RF_REG",26.5736876276958,1.1600065231323242,"(5652, 13)",https
hmeq_CLAGE,CLAGE,"MEAN,OE,imp_null,dup_null,out_null,out_null,RF_REG",468438.81356140354,1.523728370666504,"(5652, 13)",https
HR Analysis Case Study,is_promoted,"MEAN,OE,ZS,dup_null,out_null,out_null,RF_REG",0.0522594628178168,10.086339712142944,"(54808, 14)",https
HR Analysis Case Study_length_of_service,length_of_service,"MEAN,OE,ZS,dup_null,out_null,out_null,OLS",10.07195058339012,0.12400484085083,"(54808, 14)",https
HR Analysis Case Study_KPIs,KPIs_met >80%,"OE,ZS,dup_null,dup_null,dup_null,out_null,RF_REG",0.1811665255986787,14.058191537857056,"(54808, 14)",https
HR Analysis Case Study_awards,awards_won?,"MF,LC,DS,imp_null,dup_null,out_null,OLS",0.0208239165541311,0.508000373840332,"(54808, 14)",https
HR Analysis Case Study_avg_training_score,avg_training_score,"MEAN,OE,ZS,dup_null,out_null,out_null,RF_REG",16.403518351418235,18.805996656417847,"(54808, 14)",https
HR Analytics Employee Promotion Data,is_promoted,"OE,MEDIAN,LC,dup_null,dup_null,out_null,RF_REG",0.0576752326217843,11.112003564834597,"(54808, 13)",https
HR Analytics Employee Promotion Data_length_of_service,length_of_service,"MF,IQR,OE,ZS,dup_null,out_null,OLS",8.991222266446522,0.3679986000061035,"(54808, 13)",https
HR Analytics Employee Promotion Data_award,awards_won?,"MEAN,OE,ZS,dup_null,out_null,out_null,OLS",0.0214696710693303,0.2579996585845947,"(54808, 13)",https
HR Analytics Employee Promotion Data_avg_training_score,avg_training_score,"MEAN,OE,ZS,dup_null,out_null,out_null,RF_REG",16.723627687762104,20.98503017425537,"(54808, 13)",https
IPL_Auction_2022_FullList,Bid,"dup_null,IQR,ZS,dup_null,dup_null,out_null,RF_REG",0.008,0.0750012397766113,"(590, 20)",https
IPL_Auction_2022_FullList_Test caps,Test caps,"IQR,dup_null,dup_null,dup_null,dup_null,out_null,RF_REG",0.4299576746575342,0.0720903873443603,"(590, 20)",https
IPL_Auction_2022_FullList_ODI caps,ODI caps,"IQR,dup_null,dup_null,dup_null,dup_null,out_null,RF_REG",0.1484014285714285,0.0870742797851562,"(590, 20)",https
IPL_Auction_2022_FullList_T20 caps,T20 caps,"IQR,MM,dup_null,dup_null,out_null,out_null,LASSO",2.325574642665457,0.0280134677886962,"(590, 20)",https
IPL_Auction_2022_FullList_IPL,IPL,"IQR,MM,dup_null,dup_null,out_null,out_null,OLS",32.270362371899644,0.0210826396942138,"(590, 20)",https
IRIS,species,"ZS,dup_null,dup_null,dup_null,dup_null,out_null,RF_REG",0.011,0.0649998188018798,"(150, 5)",https
IRIS_sepal_length,sepal_length,"ZS,dup_null,dup_null,dup_null,dup_null,out_null,RF_REG",8.114449874074074,0.0730018615722656,"(150, 5)",https
IRIS_sepal_width,sepal_width,"ED,MM,dup_null,dup_null,dup_null,out_null,RF_REG",9.62898,0.0780308246612548,"(150, 5)",https
IRIS_petal_length,petal_length,"ED,MM,dup_null,dup_null,dup_null,out_null,OLS",9.309719707420983,0.0119783878326416,"(150, 5)",https
IRIS_petal_width,petal_width,"IQR,MM,dup_null,dup_null,out_null,out_null,RF_REG",4.0351447425925935,0.1290004253387451,"(150, 5)",https
microbes,microorganisms,"IQR,dup_null,dup_null,dup_null,dup_null,out_null,RF_REG",0.0058046886314265,8.697573900222778,"(30527, 26)",https
milknew,Grade,"IQR,dup_null,dup_null,dup_null,out_null,out_null,RF_REG",0.0009668965517241,0.0770988464355468,"(1059, 8)",https
wine,quality,"ZS,dup_null,dup_null,dup_null,dup_null,out_null,RF_REG",0.13953125,0.3550755977630615,"(1599, 12)",https
