DatasetName,Target,Pipeline,EvaluationMetric,Time,Size,Website
 HepatitisCdata,Category,"LC,BE,imp_null,out_null,dup_null,nor_null,NB",0.94214876,0.328478336, 615*14, https://www.kaggle.com/code/shailesh2692/gradient-boosting-prediction-97-74-accuracy
 HepatitisCdata,Category,"DROP,enc_null,fea_null,out_null,dup_null,nor_null,NB",0.991596639,0.000102282, 615*14, https://www.kaggle.com/code/thesanketsharma/hepatitis-c-pred
 HepatitisCdata,Category,"DROP,OE,fea_null,out_null,dup_null,nor_null,NB",0.974789916,0.010200739, 615*14, https://www.kaggle.com/code/bintangeditya/liver-disease-analysis-prediction-with-naive-bayes
 HepatitisCdata,Category,"LC,OE,imp_null,out_null,dup_null,nor_null,RF",0.950413223,0.343432903, 615*14, https://www.kaggle.com/code/singgihardiansyah/kelompok-1-prediksi-hepatitis-c-with-random-forest
 Heart,HeartDisease,"ZS,BE,imp_null,out_null,dup_null,fea_null,LDA",0.882833787,0.159992933, 918*12, https://www.kaggle.com/code/durgancegaur/a-guide-to-any-classification-problem
 Heart,HeartDisease,"OE,MM,imp_null,out_null,dup_null,fea_null,NB",0.869565217,0.013998032, 918*12, https://www.kaggle.com/code/kaanboke/beginner-friendly-catboost-with-optuna
 Heart,HeartDisease,"LC,ZS,FE,imp_null,out_null,dup_null,LDA",0.822888283,0.261087179, 918*12, https://www.kaggle.com/code/sisharaneranjana/machine-learning-to-the-fore-to-save-lives
 Heart,HeartDisease,"IQR,OE,MM,imp_null,fea_null,dup_null,RF",0.858757062,0.122014523, 918*12, https://www.kaggle.com/code/arezoodahesh/heart-failure-prediction-with-ensemble-models
 Heart,HeartDisease,"OE,ZSB,nor_null,imp_null,nor_null,dup_null,LDA",0.852030119,0.02303648, 918*12, https://www.kaggle.com/code/ohseokkim/heart-disease-could-our-model-save-lives
 Heart,HeartDisease,"OE,out_null,nor_null,imp_null,nor_null,dup_null,RF",0.918478261,0.169237375, 918*12, https://www.kaggle.com/code/pythonafroz/categorical-to-numerical-encoding-methods
 Heart,HeartDisease,"LOF,BE,MR,imp_null,nor_null,dup_null,LDA",0.880116959,0.140222788, 918*12, https://www.kaggle.com/code/burakdilber/heart-failure-eda-preprocessing-and-10-models
 Heart,HeartDisease,"ZS,enc_null,out_null,imp_null,nor_null,dup_null,RF",0.815217391,0.130219936, 918*12, https://www.kaggle.com/code/pythonafroz/heart-disease-prediction-using-11-algorithms
 Heart,HeartDisease,"LOF,MM,enc_null,imp_null,fea_null,dup_null,RF",0.805970149,0.120163202, 918*12, https://www.kaggle.com/code/ehsandahesh/heart-disease-predict-with-f2-score-0-90
 Heart,HeartDisease,"OE,ZS,out_null,imp_null,fea_null,dup_null,LDA",0.843324251,0.029539824, 918*12, https://www.kaggle.com/code/gaganmaahi224/eda-detailed-explanation-of-knn-algorithm
 Star,class,"ZS,out_null,enc_null,imp_null,fea_null,dup_null,RF",0.92305,24.49022841, 100000*18, https://www.kaggle.com/code/psycon/stars-galaxies-eda-and-classification
 Star,class,"LOF,ZS,fea_null,enc_null,imp_null,dup_null,LDA)",0.854846779,10.97343063, 100000*18, https://www.kaggle.com/code/beyzanks/stellar-classification-98-4-acc-100-auc
 Star,class,"DS,fea_null,out_null,enc_null,imp_null,dup_null,LDA",0.952462484,0.744936705, 100000*18, https://www.kaggle.com/code/prasadchaskar/steller-classification-with-97-accuracy
 Star,class,"DS,fea_null,out_null,enc_null,imp_null,dup_null,RF",0.976,22.88978195, 100000*18, https://www.kaggle.com/code/prasadchaskar/steller-classification-with-97-accuracy
 Star,class,"MR,nor_null,out_null,enc_null,imp_null,dup_null,LDA",0.854899989,0.402913094, 100000*18, https://www.kaggle.com/code/fahmisajid/stellar-classification
 Star,class,"MM,fea_null,out_null,enc_null,imp_null,dup_null,LDA",0.85476249,0.470176458, 100000*18, https://www.kaggle.com/code/taranmarley/classifier-search-and-tuning-97
 Star,class,"IQR,fea_null,nor_null,enc_null,imp_null,dup_null,RF",0.97921429,18.64517355, 100000*18, https://www.kaggle.com/code/waleedfaheem/stellar-classification-and-supervised-learning
 Star,class,"IQR,ZS,fea_null,enc_null,imp_null,dup_null,RF",0.954980334,47.88356042, 100000*18, https://www.kaggle.com/code/waleedfaheem/stellar-classification-and-supervised-learning
 Star,class,"ZS,IQR,fea_null,enc_null,imp_null,dup_null,RF",0.91760056,35.28002405, 100000*18, https://www.kaggle.com/code/samuelhardy/solarbodyclassifier
 Star,class,"IQR,ZS,fea_null,enc_null,imp_null,dup_null,LDA",0.856970326,0.607130051, 100000*18, https://www.kaggle.com/code/wessamwalid/stellar-classification-sdss17-4-ml-models
 Acoustic,STATUS,"OE,ZS,out_null,fea_null,imp_null,dup_null,RF",0.96159358,1.263749123, 17442*7, https://www.kaggle.com/code/godovorez/fire-classification-with-xgboost
 Acoustic,STATUS,"BE,ZS,out_null,fea_null,imp_null,dup_null,LDA",0.890131015,0.137025833, 17442*7, https://www.kaggle.com/code/rahulkotecha/fire-classification
 Acoustic,STATUS,"OE,nor_null,out_null,fea_null,imp_null,dup_null,RF",0.963026655,1.059206486, 17442*7, https://www.kaggle.com/code/hamzamanssor/extinguisher-fire-classification-ml-models
 Acoustic,STATUS,"BE,nor_null,out_null,fea_null,imp_null,dup_null,RF",0.938091144,0.682393551, 17442*7, https://www.kaggle.com/code/hamzamanssor/extinguisher-fire-classification-ml-models
 Acoustic,STATUS,"OE,nor_null,out_null,fea_null,imp_null,dup_null,NB",0.875609057,0.01497817, 17442*7, https://www.kaggle.com/code/fahmisajid/extinguisher-fire-classification
 Acoustic,STATUS,"FE,nor_null,out_null,fea_null,imp_null,dup_null,LDA",0.881316215,0.165500402, 17442*7, https://www.kaggle.com/code/muhammadrafay7655/expeimentation-ml-models
 Acoustic,STATUS,"FE,nor_null,out_null,fea_null,imp_null,dup_null,RF",0.890226426,0.544982672, 17442*7, https://www.kaggle.com/code/muhammadrafay7655/expeimentation-ml-models
 Acoustic,STATUS,"BE,ZS,out_null,fea_null,imp_null,dup_null,RF",0.94411006,0.590338945, 17442*7, https://www.kaggle.com/code/muhammadrafay7655/expeimentation-ml-models
 Acoustic,STATUS,"OE,MM,out_null,fea_null,imp_null,dup_null,RF",0.970478647,0.542173862, 17442*7, https://www.kaggle.com/code/jainendra2607/fire-classification-problem
 Acoustic,STATUS,"OE,DS,out_null,fea_null,imp_null,dup_null,RF",0.96274004,0.579922199, 17442*7, https://www.kaggle.com/code/jainendra2607/fire-classification-problem
 WeatherAUS,RainTomorrow,"IQR,MEDIAN,OE,MM,fea_null,dup_null,LDA",0.851244897,0.984987259, 145460*23, https://www.kaggle.com/code/prashant111/extensive-analysis-eda-fe-modelling
 WeatherAUS,RainTomorrow,"OE,MR,MF,out_null,nor_null,dup_null,LDA",0.819426294,0.906977892, 145460*23, https://www.kaggle.com/code/karnikakapoor/rain-prediction-ann#DATA-PREPROCESSING
 WeatherAUS,RainTomorrow,"MEDIAN,OE,MM,out_null,fea_null,dup_null,RF",0.852823227,20.92558742, 145460*23, https://www.kaggle.com/code/prashant111/logistic-regression-classifier-tutorial
 WeatherAUS,RainTomorrow,"MEAN,OE,nor_null,out_null,fea_null,dup_null,RF",0.854695355,22.90050602, 145460*23, https://www.kaggle.com/code/fahadmehfoooz/rain-prediction-with-90-65-accuracy
 WeatherAUS,RainTomorrow,"MR,DROP,ZSB,BE,MM,dup_null,LDA",0.845189958,16.29977536, 145460*23, https://www.kaggle.com/code/aninditapani/will-it-rain-tomorrow
 WeatherAUS,RainTomorrow,"MF,ZSB,BE,MM,MR,dup_null,LDA",0.824738995,5.559880733, 145460*23, https://www.kaggle.com/code/aninditapani/will-it-rain-tomorrow
 WeatherAUS,RainTomorrow,"OE,MICE,IQR,MM,fea_null,dup_null,LDA",0.813257236,1.090046167, 145460*23, https://www.kaggle.com/code/chandrimad31/rainfall-prediction-7-popular-models
 WeatherAUS,RainTomorrow,"OE,MICE,IQR,MM,fea_null,dup_null,RF",0.829714811,15.27981901, 145460*23, https://www.kaggle.com/code/chandrimad31/rainfall-prediction-7-popular-models
 WeatherAUS,RainTomorrow,"MF,OE,out_null,nor_null,fea_null,dup_null,LDA",0.820732503,2.2951684, 145460*23, https://www.kaggle.com/code/rohanambad/rain-prediction-in-australia
 WeatherAUS,RainTomorrow,"OE,MEAN,IQR,MM,MR,dup_null,LDA",0.813931871,1.089580297, 145460*23, https://www.kaggle.com/code/midouazerty/rainfall-prediction-with-6-machine-learn-algo-98
 MobilePrice,price_range,"OE,MEAN,IQR,MM,MR,dup_null,LDA",0.945134595,0.085999012, 2000*21, https://www.kaggle.com/code/vikramb/mobile-price-prediction
